"ID","value_eur","wage_eur","League","club_name","Name","Age","Photo","Nationality","Flag","Overall","Potential","Club","Club Logo","Value","Wage","Special","Preferred Foot","International Reputation","Weak Foot","Skill Moves","Work Rate","Body Type","Real Face","Joined","Loaned From","Contract Valid Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Dribbling","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Reactions","ShotPower","Stamina","Strength","LongShots","Aggression","Penalties","StandingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Position","Best Overall Rating","ReleaseClause"
189615,12500000,66000,"English Premier League","West Ham United","A. Cresswell",31,"https://cdn.sofifa.com/players/189/615/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",79,79,"West Ham United","https://cdn.sofifa.com/teams/19/30.png","€12.5M","€66K",2057,"Left",2,3,3,"High/ Medium","Normal (170-185)","Yes","Jul 3, 2014","nan","2023","175cm","66kg",83,54,68,77,"76",73,69,77,72,"67",78,71,"74",61,66,73,59,78,14,7,9,9,12,"LB",79,"€23.8M"
201519,29500000,66000,"Italian Serie A","Roma","J. Veretout",28,"https://cdn.sofifa.com/players/201/519/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",82,83,"Roma","https://cdn.sofifa.com/teams/52/30.png","€29.5M","€66K",2198,"Right",2,3,3,"Medium/ Medium","Normal (170-185)","Yes","Jul 20, 2019","nan","2024","177cm","67kg",69,69,59,85,"76",71,80,82,84,"72",79,83,"85",79,80,84,85,81,9,10,11,8,9,"CDM",82,"€52.4M"
202325,1.8e+07,66000,"Italian Serie A","Napoli","D. Demme",29,"https://cdn.sofifa.com/players/202/325/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",80,80,"Napoli","https://cdn.sofifa.com/teams/48/30.png","€18M","€66K",1988,"Right",2,4,3,"Medium/ High","Normal (170-185)","Yes","Jan 11, 2020","nan","2024","172cm","71kg",70,31,57,80,"72",62,78,82,64,"52",78,62,"91",66,34,82,58,77,14,10,14,12,9,"CDM",80,"€30.6M"
206511,26500000,66000,"German 1. Bundesliga","VfL Wolfsburg","M. Arnold",27,"https://cdn.sofifa.com/players/206/511/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",81,82,"VfL Wolfsburg","https://cdn.sofifa.com/teams/175/30.png","€26.5M","€66K",2161,"Left",2,2,3,"High/ Medium","Normal (170-185)","Yes","Oct 10, 2011","nan","2026","184cm","74kg",69,77,58,82,"78",81,83,82,65,"65",83,88,"78",73,87,77,57,79,11,9,11,10,10,"CM",82,"€47M"
220633,7500000,66000,"English Premier League","Everton","D. Gray",25,"https://cdn.sofifa.com/players/220/633/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",75,78,"Everton","https://cdn.sofifa.com/teams/7/30.png","€7.5M","€66K",1790,"Right",2,4,4,"High/ Medium","Lean (170-185)","Yes","Jul 22, 2021","nan","2024","183cm","75kg",67,75,31,68,"83",60,59,78,89,"84",66,78,"66",56,65,41,57,45,6,11,11,13,10,"CAM",76,"€14.8M"
222400,12500000,66000,"English Premier League","Tottenham Hotspur","H. Winks",25,"https://cdn.sofifa.com/players/222/400/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",77,80,"Tottenham Hotspur","https://cdn.sofifa.com/teams/18/30.png","€12.5M","€66K",1970,"Right",1,3,3,"Medium/ High","Normal (170-185)","Yes","Jul 27, 2014","nan","2024","176cm","74kg",65,55,50,83,"78",68,79,80,68,"53",77,63,"76",61,60,78,51,76,8,11,14,13,10,"CM",78,"€24.7M"
232080,2.2e+07,66000,"English Premier League","Leeds United","J. Harrison",24,"https://cdn.sofifa.com/players/232/080/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",78,84,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€22M","€66K",1915,"Left",1,3,4,"High/ High","Normal (170-185)","Yes","Jul 2, 2021","nan","2024","175cm","70kg",76,71,45,73,"79",56,62,78,84,"82",75,75,"85",65,68,57,64,43,11,8,10,6,11,"LM",79,"€46.2M"
232293,4.3e+07,66000,"Italian Serie A","Napoli","V. Osimhen",22,"https://cdn.sofifa.com/players/232/293/22_60.png","Nigeria","https://cdn.sofifa.com/flags/ng.png",80,87,"Napoli","https://cdn.sofifa.com/teams/48/30.png","€43M","€66K",1961,"Right",2,4,3,"High/ Medium","Lean (185+)","No","Sep 1, 2020","nan","2025","185cm","78kg",64,85,78,69,"74",48,53,77,83,"92",78,78,"80",82,72,76,75,38,14,14,10,9,6,"ST",82,"€81.7M"
241095,33500000,66000,"English Premier League","West Ham United","N. Vlašić",23,"https://cdn.sofifa.com/players/241/095/22_60.png","Croatia","https://cdn.sofifa.com/flags/hr.png",80,86,"West Ham United","https://cdn.sofifa.com/teams/19/30.png","€33.5M","€66K",2046,"Right",2,5,3,"High/ Medium","Stocky (170-185)","Yes","Aug 31, 2021","nan","2026","178cm","79kg",71,76,65,81,"85",72,77,80,82,"83",78,80,"80",69,81,68,66,55,6,14,15,9,14,"CAM",82,"€70.4M"
212442,1.5e+07,65000,"English Premier League","Wolverhampton Wanderers","José Sá",28,"https://cdn.sofifa.com/players/212/442/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",79,81,"Wolverhampton Wanderers","https://cdn.sofifa.com/teams/110/30.png","€15M","€65K",1227,"Right",1,2,1,"Medium/ Medium","Normal (185+)","No","Jul 15, 2021","nan","2026","192cm","84kg",18,15,14,30,"17",21,20,19,42,"48",76,47,"34",72,18,20,11,19,80,77,62,76,83,"GK",79,"€29.6M"
212602,1.1e+07,65000,"English Premier League","Leeds United","Diego Llorente",27,"https://cdn.sofifa.com/players/212/602/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",77,79,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€11M","€65K",1788,"Right",2,3,2,"Medium/ Medium","Lean (185+)","Yes","Sep 24, 2020","nan","2024","186cm","76kg",55,39,78,75,"56",35,72,77,69,"72",75,45,"71",78,37,85,53,73,8,12,11,9,7,"CB",79,"€21.7M"
223697,3.6e+07,65000,"Italian Serie A","Atalanta","R. Gosens",26,"https://cdn.sofifa.com/players/223/697/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",83,83,"Atalanta","https://cdn.sofifa.com/teams/39/30.png","€36M","€65K",2192,"Left",3,3,3,"High/ Medium","Normal (170-185)","No","Jul 1, 2017","nan","2023","183cm","76kg",82,79,82,80,"80",58,77,82,79,"84",86,76,"89",76,68,80,50,78,7,16,15,16,10,"LWB",83,"€61.2M"
225375,33500000,65000,"German 1. Bundesliga","RB Leipzig","K. Laimer",24,"https://cdn.sofifa.com/players/225/375/22_60.png","Austria","https://cdn.sofifa.com/flags/at.png",81,85,"RB Leipzig","https://cdn.sofifa.com/teams/112172/30.png","€33.5M","€65K",2136,"Right",2,3,3,"Medium/ High","Lean (170-185)","Yes","Jul 1, 2017","nan","2023","180cm","72kg",78,69,69,82,"78",47,78,78,82,"81",79,72,"88",69,68,85,54,79,9,12,12,13,12,"RWB",83,"€59.5M"
226166,34500000,65000,"German 1. Bundesliga","RB Leipzig","N. Mukiele",23,"https://cdn.sofifa.com/players/226/166/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",81,85,"RB Leipzig","https://cdn.sofifa.com/teams/112172/30.png","€34.5M","€65K",1995,"Right",2,3,3,"Medium/ High","Normal (185+)","Yes","Jul 1, 2018","nan","2023","187cm","84kg",74,40,74,73,"73",33,70,74,77,"82",77,67,"79",79,52,83,45,85,10,7,14,11,15,"CB",83,"€61.2M"
232580,2.4e+07,65000,"English Premier League","Arsenal","Gabriel",23,"https://cdn.sofifa.com/players/232/580/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",79,84,"Arsenal","https://cdn.sofifa.com/teams/1/30.png","€24M","€65K",1713,"Left",2,2,2,"Medium/ High","Normal (185+)","No","Sep 1, 2020","nan","2025","190cm","87kg",38,31,82,75,"52",27,71,66,62,"72",78,51,"67",86,30,82,40,81,12,8,13,10,7,"CB",81,"€47.4M"
233927,38500000,65000,"French Ligue 1","Olympique Lyonnais","Lucas Paquetá",23,"https://cdn.sofifa.com/players/233/927/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",81,85,"Olympique Lyonnais","https://cdn.sofifa.com/teams/66/30.png","€37M","€65K",2196,"Left",2,3,4,"High/ High","Normal (170-185)","Yes","Oct 1, 2020","nan","2025","180cm","72kg",74,78,60,82,"86",73,79,84,73,"76",83,77,"84",75,74,78,75,73,14,9,12,11,11,"CAM",83,"€73.1M"
234906,38500000,65000,"French Ligue 1","Olympique Lyonnais","H. Aouar",23,"https://cdn.sofifa.com/players/234/906/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",81,86,"Olympique Lyonnais","https://cdn.sofifa.com/teams/66/30.png","€39M","€65K",2115,"Right",2,3,4,"High/ Low","Unique","Yes","Jul 1, 2016","nan","2023","175cm","70kg",70,74,59,83,"86",72,79,86,76,"74",79,72,"75",67,73,69,74,66,14,6,11,7,10,"CAM",83,"€77M"
176266,9e+06,64000,"Italian Serie A","Lazio","Lucas Leiva",34,"https://cdn.sofifa.com/players/176/266/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",81,81,"Lazio","https://cdn.sofifa.com/teams/46/30.png","€9M","€64K",2028,"Right",3,3,3,"Low/ High","Normal (170-185)","Yes","Jul 18, 2017","nan","Free Agent","179cm","78kg",63,62,72,78,"74",47,77,77,57,"55",80,75,"66",65,63,82,61,82,10,8,8,5,6,"CDM",81,"€15.3M"
188988,10500000,64000,"English Premier League","West Ham United","M. Lanzini",28,"https://cdn.sofifa.com/players/188/988/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",77,77,"West Ham United","https://cdn.sofifa.com/teams/19/30.png","€10.5M","€64K",1861,"Right",2,3,4,"Medium/ Medium","Normal (170-)","Yes","Jul 1, 2016","nan","2023","167cm","59kg",74,70,52,79,"82",76,77,80,76,"66",72,76,"53",31,75,48,73,36,14,9,6,7,15,"CAM",77,"€20M"
189513,53500000,64000,"Spain Primera Division","Villarreal CF","Parejo",32,"https://cdn.sofifa.com/players/189/513/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",86,86,"Villarreal CF","https://cdn.sofifa.com/teams/483/30.png","€53.5M","€64K",2167,"Right",2,4,3,"Medium/ Medium","Lean (170-185)","Yes","Aug 12, 2020","nan","2024","182cm","74kg",86,83,61,92,"82",90,90,86,52,"49",80,81,"78",70,88,58,88,70,5,9,12,14,8,"CM",86,"€112.4M"
190813,17500000,64000,"Italian Serie A","Roma","S. El Shaarawy",28,"https://cdn.sofifa.com/players/190/813/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",79,79,"Roma","https://cdn.sofifa.com/teams/52/30.png","€17.5M","€64K",1988,"Right",3,3,4,"Medium/ Medium","Lean (170-185)","Yes","Feb 1, 2021","nan","2023","178cm","73kg",75,74,65,75,"79",68,66,77,87,"87",75,73,"71",64,77,51,69,37,5,3,5,5,3,"LW",79,"€29.8M"
198009,1.8e+07,64000,"Italian Serie A","Juventus","M. Perin",28,"https://cdn.sofifa.com/players/198/009/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",80,82,"Juventus","https://cdn.sofifa.com/teams/45/30.png","€18M","€64K",1268,"Right",2,3,1,"Medium/ Medium","Lean (185+)","Yes","Jul 1, 2018","nan","Free Agent","188cm","77kg",11,11,12,33,"19",13,31,23,57,"56",77,53,"30",52,17,25,21,12,80,80,71,79,82,"GK",80,"€31.1M"
210665,1.2e+07,64000,"German 1. Bundesliga","RB Leipzig","M. Halstenberg",29,"https://cdn.sofifa.com/players/210/665/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",78,78,"RB Leipzig","https://cdn.sofifa.com/teams/112172/30.png","€12M","€64K",2075,"Left",2,3,3,"High/ Medium","Normal (185+)","Yes","Aug 31, 2015","nan","Free Agent","188cm","87kg",80,59,80,77,"71",75,62,75,64,"62",77,79,"82",79,69,77,73,78,9,15,14,10,16,"CB",78,"€20.4M"
212194,3.6e+07,64000,"German 1. Bundesliga","Borussia Dortmund","J. Brandt",25,"https://cdn.sofifa.com/players/212/194/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",81,85,"Borussia Dortmund","https://cdn.sofifa.com/teams/22/30.png","€36M","€64K",2016,"Right",3,4,4,"High/ Medium","Normal (185+)","Yes","Jul 1, 2019","nan","2024","185cm","83kg",79,73,54,82,"84",65,79,85,77,"69",79,81,"80",71,78,38,54,47,11,16,11,8,9,"CAM",84,"€63.9M"
220182,24500000,64000,"French Ligue 1","Olympique Lyonnais","J. Denayer",26,"https://cdn.sofifa.com/players/220/182/22_60.png","Belgium","https://cdn.sofifa.com/flags/be.png",80,83,"Olympique Lyonnais","https://cdn.sofifa.com/teams/66/30.png","€24.5M","€64K",1902,"Right",3,3,2,"Medium/ High","Normal (170-185)","Yes","Aug 21, 2018","nan","Free Agent","184cm","80kg",58,42,77,77,"69",29,71,73,82,"83",80,57,"81",83,36,76,39,82,7,10,15,15,15,"CB",83,"€48.4M"
226851,21500000,64000,"German 1. Bundesliga","FC Bayern München","B. Pavard",25,"https://cdn.sofifa.com/players/226/851/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",79,82,"FC Bayern München","https://cdn.sofifa.com/teams/21/30.png","€21.5M","€64K",2000,"Right",3,3,3,"Low/ High","Normal (185+)","Yes","Jul 1, 2019","nan","2024","186cm","81kg",77,43,80,75,"68",51,76,77,68,"69",76,71,"79",76,53,69,51,79,9,7,15,7,15,"RB",80,"€37.1M"
231554,15500000,64000,"English Premier League","Leicester City","J. Justin",23,"https://cdn.sofifa.com/players/231/554/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",77,83,"Leicester City","https://cdn.sofifa.com/teams/95/30.png","€15.5M","€64K",1901,"Right",1,4,3,"High/ Medium","Normal (170-185)","Yes","Jun 28, 2019","nan","2024","183cm","80kg",73,53,65,72,"73",60,65,74,78,"85",74,54,"77",68,40,66,43,77,13,7,6,5,14,"LWB",77,"€32.6M"
235374,2.5e+07,64000,"Italian Serie A","Lazio","M. Lazzari",27,"https://cdn.sofifa.com/players/235/374/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",81,81,"Lazio","https://cdn.sofifa.com/teams/46/30.png","€25M","€64K",2032,"Right",2,3,3,"High/ High","Lean (170-185)","No","Jul 12, 2019","nan","2024","174cm","67kg",83,67,44,78,"82",58,75,81,93,"92",78,53,"86",56,57,66,55,75,14,6,11,5,11,"RWB",81,"€42.5M"
156519,2.1e+07,63000,"Spain Primera Division","Atlético de Madrid","H. Herrera",31,"https://cdn.sofifa.com/players/156/519/22_60.png","Mexico","https://cdn.sofifa.com/flags/mx.png",81,81,"Atlético de Madrid","https://cdn.sofifa.com/teams/240/30.png","€21M","€63K",2157,"Right",3,4,3,"Medium/ Medium","Normal (185+)","Yes","Jul 3, 2019","nan","Free Agent","185cm","78kg",65,72,61,81,"76",68,79,78,71,"70",81,81,"93",80,78,84,67,82,6,10,15,7,16,"CM",81,"€43.1M"
183569,6e+06,63000,"German 1. Bundesliga","FC Bayern München","E. Choupo-Moting",32,"https://cdn.sofifa.com/players/183/569/22_60.png","Cameroon","https://cdn.sofifa.com/flags/cm.png",76,76,"FC Bayern München","https://cdn.sofifa.com/teams/21/30.png","€6M","€63K",1866,"Right",2,4,3,"High/ Medium","Normal (185+)","Yes","Oct 5, 2020","nan","2023","191cm","90kg",65,74,75,75,"81",44,63,78,69,"73",75,78,"72",80,64,57,68,36,9,9,9,16,6,"ST",76,"€9.9M"
186156,6500000,63000,"English Premier League","Leeds United","L. Ayling",29,"https://cdn.sofifa.com/players/186/156/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",76,76,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€6.5M","€63K",1877,"Right",2,3,3,"High/ High","Lean (185+)","Yes","Aug 11, 2016","nan","2023","185cm","72kg",69,50,67,71,"74",36,63,72,63,"69",74,67,"85",74,62,66,38,80,9,11,11,9,8,"RB",76,"€12.4M"
192955,4600000,63000,"English Premier League","Leeds United","M. Klich",31,"https://cdn.sofifa.com/players/192/955/22_60.png","Poland","https://cdn.sofifa.com/flags/pl.png",75,75,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€4.6M","€63K",1994,"Right",1,3,3,"Medium/ Medium","Lean (170-185)","Yes","Jun 23, 2017","nan","2024","183cm","82kg",68,73,49,77,"73",66,74,75,67,"66",73,69,"87",74,73,63,76,66,11,16,12,11,14,"CM",75,"€8.7M"
192991,4100000,63000,"English Premier League","Everton","C. Tosun",30,"https://cdn.sofifa.com/players/192/991/22_60.png","Turkey","https://cdn.sofifa.com/flags/tr.png",74,74,"Everton","https://cdn.sofifa.com/teams/7/30.png","€4.1M","€63K",1893,"Right",2,4,3,"High/ Low","Normal (170-185)","Yes","Jan 5, 2018","nan","Free Agent","183cm","78kg",64,75,77,69,"72",73,60,73,67,"65",75,79,"68",74,72,75,85,34,12,14,12,12,9,"ST",74,"€7.8M"
201118,6500000,63000,"English Premier League","Arsenal","Cédric",29,"https://cdn.sofifa.com/players/201/118/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",76,76,"Arsenal","https://cdn.sofifa.com/teams/1/30.png","€6.5M","€63K",2016,"Right",2,4,3,"High/ Medium","Normal (170-185)","Yes","Jul 27, 2020","nan","2024","172cm","67kg",70,54,65,75,"75",64,69,76,78,"75",74,76,"75",57,70,75,60,76,11,14,12,12,11,"RB",76,"€12.4M"
203570,5500000,63000,"English Premier League","Leeds United","S. Dallas",30,"https://cdn.sofifa.com/players/203/570/22_60.png","Northern Ireland","https://cdn.sofifa.com/flags/gb-nir.png",75,75,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€5.5M","€63K",1998,"Right",1,4,3,"High/ High","Lean (170-185)","Yes","Aug 4, 2015","nan","2024","183cm","81kg",66,71,63,76,"73",50,70,74,73,"75",75,68,"92",73,72,65,57,76,13,7,11,13,7,"CM",75,"€10.5M"
217870,20500000,63000,"Italian Serie A","Napoli","G. Di Lorenzo",27,"https://cdn.sofifa.com/players/217/870/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",80,80,"Napoli","https://cdn.sofifa.com/teams/48/30.png","€20.5M","€63K",2112,"Right",2,3,3,"Medium/ Medium","Normal (170-185)","No","Jul 1, 2019","nan","2026","183cm","83kg",76,64,71,77,"76",69,71,75,85,"83",76,72,"89",75,69,74,59,78,8,10,8,10,7,"RB",80,"€34.9M"
229593,6500000,63000,"Italian Serie A","Torino F.C.","M. Pjaca",26,"https://cdn.sofifa.com/players/229/593/22_60.png","Croatia","https://cdn.sofifa.com/flags/hr.png",75,76,"Torino F.C.","https://cdn.sofifa.com/teams/54/30.png","€6.5M","€63K",1888,"Right",2,4,3,"High/ Medium","Normal (185+)","No","nan","<a href=""""/team/45/juventus/"""">Juventus</a>",NA,"186cm","83kg",76,61,68,77,"86",72,67,84,74,"78",68,76,"54",73,72,50,72,42,11,5,10,9,12,"LW",75,"0 M"
239231,41500000,63000,"English Premier League","Brighton & Hove Albion","Cucurella",22,"https://cdn.sofifa.com/players/239/231/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",81,87,"Brighton & Hove Albion","https://cdn.sofifa.com/teams/1808/30.png","€41.5M","€63K",2107,"Left",1,3,3,"High/ Medium","Lean (170-185)","No","Aug 31, 2021","nan","2026","172cm","66kg",81,68,57,81,"80",48,79,81,78,"80",82,73,"88",66,65,76,47,78,13,7,9,10,11,"LM",82,"€87.2M"
214947,12500000,62000,"English Premier League","Everton","J. Gbamin",25,"https://cdn.sofifa.com/players/214/947/22_60.png","Côte d'Ivoire","https://cdn.sofifa.com/flags/ci.png",77,77,"Everton","https://cdn.sofifa.com/teams/7/30.png","€10.5M","€62K",2000,"Right",1,3,3,"Medium/ Medium","Normal (185+)","Yes","Aug 2, 2019","nan","2024","186cm","83kg",69,40,71,78,"74",60,74,76,66,"78",74,82,"67",79,71,84,40,79,11,13,8,14,10,"CDM",77,"€20M"
225711,17500000,62000,"French Ligue 1","Paris Saint-Germain","A. Diallo",25,"https://cdn.sofifa.com/players/225/711/22_60.png","Senegal","https://cdn.sofifa.com/flags/sn.png",78,82,"Paris Saint-Germain","https://cdn.sofifa.com/teams/73/30.png","€17.5M","€62K",1903,"Left",2,3,3,"Medium/ Medium","Normal (185+)","Yes","Jul 16, 2019","nan","2024","187cm","79kg",69,38,78,78,"75",32,76,78,72,"76",77,51,"74",77,24,77,41,78,12,7,7,7,8,"CB",80,"€33.7M"
228295,1.3e+07,62000,"English Premier League","Arsenal","R. Holding",25,"https://cdn.sofifa.com/players/228/295/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",77,81,"Arsenal","https://cdn.sofifa.com/teams/1/30.png","€13M","€62K",1711,"Right",1,3,2,"Low/ High","Lean (185+)","Yes","Jul 22, 2016","nan","2024","189cm","75kg",52,30,72,75,"63",30,61,69,55,"58",78,48,"68",78,27,75,38,81,14,11,10,14,13,"CB",79,"€25.7M"
229668,35500000,62000,"Spain Primera Division","Atlético de Madrid","Mario Hermoso",26,"https://cdn.sofifa.com/players/229/668/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",82,85,"Atlético de Madrid","https://cdn.sofifa.com/teams/240/30.png","€35.5M","€62K",2007,"Left",1,3,2,"Medium/ High","Normal (185+)","Yes","Jul 18, 2019","nan","2024","185cm","76kg",71,42,79,78,"66",55,77,75,73,"79",82,65,"77",81,46,83,45,84,13,8,10,5,8,"CB",84,"€75.4M"
232104,1.6e+07,62000,"English Premier League","Leeds United","D. James",23,"https://cdn.sofifa.com/players/232/104/22_60.png","Wales","https://cdn.sofifa.com/flags/gb-wls.png",77,82,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€16M","€62K",1926,"Right",1,4,3,"High/ High","Normal (170-185)","Yes","Aug 31, 2021","nan","2026","171cm","76kg",75,72,44,74,"73",54,58,76,96,"95",75,79,"83",52,69,70,64,45,7,6,11,15,9,"RM",78,"€31.6M"
232223,5500000,62000,"English Premier League","Liverpool","K. Tsimikas",25,"https://cdn.sofifa.com/players/232/223/22_60.png","Greece","https://cdn.sofifa.com/flags/gr.png",75,79,"Liverpool","https://cdn.sofifa.com/teams/9/30.png","€7M","€67K",1978,"Left",1,3,3,"High/ High","Normal (170-185)","Yes","Aug 10, 2020","nan","2025","179cm","68kg",78,49,53,69,"71",68,66,72,87,"80",72,69,"77",71,64,76,54,73,8,12,8,13,10,"LB",75,"€13.5M"
238616,28500000,62000,"English Premier League","Wolverhampton Wanderers","Pedro Neto",21,"https://cdn.sofifa.com/players/238/616/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",78,85,"Wolverhampton Wanderers","https://cdn.sofifa.com/teams/110/30.png","€28.5M","€62K",1842,"Left",1,4,4,"High/ Medium","Normal (170-185)","Yes","Aug 5, 2019","nan","2025","172cm","62kg",70,76,49,75,"83",51,56,80,86,"87",75,76,"72",56,74,53,62,23,6,13,7,12,6,"CAM",79,"€59.9M"
185020,1e+07,61000,"Italian Serie A","Fiorentina","José Callejón",34,"https://cdn.sofifa.com/players/185/020/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",80,80,"Fiorentina","https://cdn.sofifa.com/teams/110374/30.png","€10M","€61K",1984,"Right",3,4,3,"High/ Medium","Lean (170-185)","Yes","Oct 5, 2020","nan","Free Agent","178cm","73kg",82,75,65,80,"80",65,60,85,76,"78",70,78,"73",53,76,54,62,32,8,5,14,11,11,"RM",80,"€17M"
